allstar,name,fg_per_g,ws_per_48,mp_per_g,ft_per_g,fg_pct_03_10,def_rtg,usg_pct,pf_per_poss,ast_pct,ows,fga_per_g
-1,Brandon Bass,5.1,0.122,31.7,2.2,0.286,99,19.8,3.8,5.1,1.5,10.7
-1,Brandon Bass,3.5,0.101,27.6,1.6,0.403,104,15.5,4.4,6,2,7.3
-1,Brandon Bass,4.3,0.107,27.6,2.5,0.29,108,18.2,4.3,6.4,3.2,8.8
-1,Brandon Bass,4.2,0.132,23.5,2.1,0.322,106,19.5,3.6,8.6,3.4,8.3
-1,Brandon Bass,2.6,0.146,20.3,1.9,0.381,111,13.9,4.7,9.2,3.4,4.8
-1,Anderson Varejao,3.7,0.105,32.1,1.7,0.304,108,13.3,4.5,7.4,1.3,7
-1,Anderson Varejao,4.6,0.131,31.4,1.7,0.279,103,16.9,4.2,9.7,1.2,8.9
-1,Anderson Varejao,5.5,0.173,36,3.1,0.358,104,18.7,3.9,15.4,2.2,11.6
-1,Anderson Varejao,3.5,0.144,27.7,1.4,0.408,103,14.6,4.7,12.2,2.7,7.1
-1,Anderson Varejao,4.3,0.145,24.5,1.3,0.429,105,18.1,4.7,9.1,1.2,7.7
-1,Anderson Varejao,1,0.101,9.4,0.6,0.4,102,15,7.1,9.8,0.3,2.3
-1,Tristan Thompson,3.2,0.038,23.7,1.8,0.297,108,19.2,4.9,3.3,0.3,7.4
-1,Tristan Thompson,4.8,0.098,31.3,2.2,0.392,108,18.3,4.7,6.9,3.2,9.7
-1,Tristan Thompson,4.4,0.106,31.6,2.9,0.42,108,17.5,3.7,4.5,3.4,9.3
-1,Tristan Thompson,3.3,0.148,26.8,1.9,0.347,106,14,4.5,2.7,4.7,6
-1,Tristan Thompson,3,0.185,27.7,1.8,0.413,104,11.7,4.6,4,5.6,5.1
-1,J.R. Smith,4.3,0.121,24.9,2.1,0.24,106,22.2,4.4,14.2,2.6,9.9
-1,J.R. Smith,4.7,0.122,27.6,1.1,0.265,100,22,4.6,15.2,1,11.6
-1,J.R. Smith,6.6,0.12,33.5,3,0.342,106,26.5,4.5,14.5,4,15.6
-1,J.R. Smith,5.4,0.073,32.7,1.2,0.381,111,21.6,4.3,15.1,2.5,12.9
-1,J.R. Smith,4.5,0.085,29.7,0.8,0.409,108,19.3,4.1,15.6,2.2,10.8
-1,J.R. Smith,4.6,0.111,30.7,0.6,0.398,106,18,4.4,8.5,3,11
-1,Iman Shumpert,3.6,0.068,28.9,1.5,0.279,101,18.2,5.2,15.6,-0.1,9.1
-1,Iman Shumpert,2.4,0.094,22.1,0.8,0.235,106,15.6,5.3,11.6,1,6.1
-1,Iman Shumpert,2.5,0.048,26.5,0.7,0.233,108,14.1,5.7,9.8,0.4,6.5
-1,Iman Shumpert,3.1,0.047,24.9,0.7,0.25,107,17.4,4.7,14.2,0.1,7.6
-1,Iman Shumpert,2.1,0.063,24.4,0.7,0.143,103,13.2,4.7,9.8,-0.1,5.6
-1,Timofey Mozgov,1.4,0.053,11.6,0.8,0.154,108,16.2,8.1,4.2,0.1,3
-1,Timofey Mozgov,2.3,0.074,15.6,0.9,0.455,103,17.4,6.4,4.9,0.3,4.3
-1,Timofey Mozgov,1.1,0.096,8.9,0.5,0.333,105,14.6,7.9,3.4,0.3,2.1
-1,Timofey Mozgov,3.5,0.123,21.6,2.4,0.409,106,18.8,5.9,5.5,2.6,6.6
-1,Timofey Mozgov,3.9,0.133,25.2,1.9,0.333,105,16.9,5.7,4.3,3.5,7
-1,Timofey Mozgov,2.7,0.133,17.4,0.9,0.391,103,16.1,6.2,3.9,1.8,4.7
-1,Jordan McRae,1.5,0.087,8.9,1,0.182,110,23.9,4.4,20.9,0.2,3.5
1,Kevin Love,6.6,0.21,35.8,5.8,0.398,108,22.9,2.8,11.8,8.9,14.1
1,Kevin Love,8.6,0.223,39,6.9,0.393,104,28.8,3.6,10,7.6,19.3
-1,Kevin Love,5.8,0.084,34.3,5.6,0.281,102,28.9,2.8,11.8,0.1,16.6
1,Kevin Love,8.4,0.245,36.3,6.8,0.412,104,28.8,2.4,21.4,10.6,18.5
-1,Kevin Love,5.5,0.165,33.8,3.4,0.366,105,21.7,2.9,10.7,5.8,12.7
-1,Kevin Love,5.3,0.169,31.5,3.4,0.452,102,23.4,3.4,12.2,4.7,12.7
-1,Sasha Kaun,0.4,0.096,3.8,0.2,0,100,13.7,6,4.5,0,0.7
-1,James Jones,1.8,0.145,19.1,0.7,0,107,12,4.4,4.1,3,4.3
-1,James Jones,1.1,0.12,13.1,0.5,0,104,12.1,3.6,4.2,0.9,2.9
-1,James Jones,0.6,0.054,5.8,0.1,,108,14.2,3.8,8.4,0.1,1.6
-1,James Jones,1.6,0.147,11.8,0.4,,110,15.6,1.3,5.8,0.6,3.4
-1,James Jones,1.3,0.11,11.7,0.7,0.333,110,15.8,5.2,5.4,1.2,3.5
-1,James Jones,1.2,0.12,9.6,0.4,0.667,106,16.2,5.6,4.5,0.7,3
-1,Dahntay Jones,2.2,0.102,13.1,1.5,0.5,107,21.4,6,9.5,0.6,4.8
-1,Dahntay Jones,1.8,0.09,16.2,1.3,0.313,106,16,6,9.6,1.1,4.3
-1,Dahntay Jones,1.1,0.026,13,1.1,0.452,110,14,6,6.7,0,2.8
-1,Dahntay Jones,0.2,0.013,3.7,0.3,0,109,9.8,9.5,2.1,0,0.6
-1,Dahntay Jones,6,0.096,42,0,0.667,104,15.1,7.4,7.3,0,14
-1,Richard Jefferson,3.8,0.115,30.4,1.8,0.38,109,15.4,3.5,6.5,3.7,7.9
-1,Richard Jefferson,3.2,0.085,27.7,0.9,0.188,108,15.1,3.6,7.3,1.9,7.7
-1,Richard Jefferson,1.1,0.081,10.1,0.7,0.32,106,14.4,4,8,0.4,2.4
-1,Richard Jefferson,3.6,0.058,27,1.5,0.36,114,16.9,4,9.6,2.3,8
-1,Richard Jefferson,1.9,0.088,16.8,1.1,0.295,108,15.3,4.7,7,1.4,4.4
-1,Richard Jefferson,1.9,0.099,17.9,0.8,0.32,107,13.4,5,6.4,1.4,4.2
1,LeBron James,9.6,0.244,38.8,6.4,0.459,102,31.5,2.8,34.9,10.3,18.8
1,LeBron James,10,0.298,37.5,6.2,0.484,97,32,2.2,33.6,10,18.9
1,LeBron James,10.1,0.322,37.9,5.3,0.494,101,30.2,2,36.4,14.6,17.8
1,LeBron James,10,0.264,37.7,5.7,0.554,105,31,2.3,32,12.3,17.6
1,LeBron James,9,0.199,36.1,5.4,0.414,105,32.3,2.8,38.6,7.4,18.5
1,LeBron James,9.7,0.242,35.6,4.7,0.361,103,31.4,2.7,36,9.6,18.6
-1,Kyrie Irving,6.9,0.125,30.5,3.4,0.359,110,28.7,3.7,36.5,3.4,14.6
1,Kyrie Irving,8.2,0.125,34.7,4.2,0.385,110,30.2,3.7,32.7,4.2,18.1
1,Kyrie Irving,7.5,0.128,35.2,4.1,0.371,108,28.2,3.4,31.6,4.6,17.4
1,Kyrie Irving,7.7,0.183,36.4,4.2,0.344,108,26.2,2.8,25,8.4,16.5
-1,Kyrie Irving,7.4,0.143,31.5,3.2,0.403,106,29.5,3.3,26.6,3.2,16.6
-1,Joe Harris,0.9,0.018,9.7,0.2,0.375,111,14.1,6.5,7.7,0,2.4
-1,Joe Harris,0.2,-0.032,3,0,,107,15.1,3.4,18.2,0,0.8
-1,Channing Frye,4.6,0.09,33,1.2,0.544,109,16.9,5.4,5.7,2.7,10.8
-1,Channing Frye,4,0.106,26.1,1.1,0.494,104,19.3,5.5,8.3,1.8,9.6
-1,Channing Frye,4.1,0.109,28.2,1,0.458,107,17.3,5.3,6.4,2.9,9.5
-1,Channing Frye,2.5,0.053,24.9,0.4,0.379,108,14.1,5.2,7.4,0.7,6.5
-1,Channing Frye,2.2,0.119,17.1,0.4,0.5,106,15.1,5.3,8.7,1.6,5
-1,Matthew Dellavedova,1.7,0.078,17.7,0.5,0.404,111,13.2,4.9,22.1,1.4,4.1
-1,Matthew Dellavedova,1.7,0.067,20.6,0.4,0.242,111,12.6,5.7,21.1,1.4,4.6
-1,Matthew Dellavedova,2.7,0.098,24.6,0.8,0.398,108,15.9,4.9,26.2,2.2,6.7
-1,Jared Cunningham,0.8,0.033,3.3,0.3,0,109,29.6,5.9,6.8,0,1.8
-1,Jared Cunningham,0.5,0.075,6.2,1,0.4,110,16.6,10.2,14.4,0.1,1.6
-1,Jared Cunningham,0.6,-0.023,4.7,0.4,0.5,108,23.2,6.8,16.4,-0.1,1.7
-1,Jared Cunningham,0.8,0.014,9.3,0.8,0,107,16.5,5.1,6.9,-0.3,2.4
-1,Quincy Pondexter,1.1,0.06,11.1,0.4,0.372,108,13.7,4.6,5.9,0.2,2.7
-1,Quincy Pondexter,1.7,0.082,15.7,0.5,0.182,106,13.2,4.7,4.1,0.9,3.7
-1,Quincy Pondexter,2.2,0.125,21.1,1,0.433,104,13.9,4.1,7.6,1.7,5.1
-1,Quincy Pondexter,2.1,0.063,18,1.4,0.455,110,18,3.6,11,0.2,5.3
-1,Quincy Pondexter,2.5,0.078,23.9,0.9,0.311,110,13.8,4.4,7.7,2.1,6
-1,Arinze Onuaku,0.2,-0.044,6,0.2,0,112,10.4,5.2,13.5,0,1
-1,Arinze Onuaku,2,0.197,11.3,0.5,0.8,110,12.7,4.5,10.2,0.2,2.3
-1,Justin Hamilton,1.1,0.089,9,0.6,0.75,106,17.4,5.8,0,0.1,2.5
-1,Justin Hamilton,2.1,0.102,17.4,1,0.412,109,14.2,5.1,8.1,1,4.3
-1,Dante Exum,1.8,-0.003,22.2,0.2,0.283,109,13.8,4.3,16.6,-1.1,5.1
-1,Wilson Chandler,6,0.079,33.3,1.8,0.345,109,20.9,4.2,8.1,2.1,13.2
-1,Wilson Chandler,3.9,-0.021,26.9,1.3,0.375,105,21.2,4.3,12,-0.3,9.9
-1,Wilson Chandler,4.9,0.137,25.1,2,0.407,105,22.7,5.6,8.3,1.8,10.6
-1,Wilson Chandler,5,0.076,31.1,1.8,0.368,110,19.5,4.9,9.3,1.8,11.9
-1,Wilson Chandler,5.4,0.071,31.7,1.4,0.387,109,20.1,4.7,8.9,2.1,12.5
